File,TAX,Receipt Number,MerchantName,Subtotal,Tip,Total,TransactionDateTime,Items
Veggie Cafe_T-Off_01.json,0505566019213,#2-7433,Veggie First cafe,,,105.93,23/01/2025 17:32,กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99); กล้วยแผ่นอบธัญพืช (1 x 99)
Veggie Cafe_T-Off_02.json,0505566019213,#2-7437,Veggie First cafe,,,170.13,23/01/2025 18:03,แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159); แซลมอลสลัด (1 x 159)
Veggie Cafe_T-Off_03.json,0505566019213,#2-7435,Veggie First cafe,,,127.33,23/01/2025 17:37,ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10); ข้าวหน้าไก่เทริยากิ (1 x 109); น้ำเปล่า (1 x 10)
Veggie Cafe_T-Off_04.json,0505566019213,#2-7870,Veggie First cafe,,,201.16,30/01/2025 19:52,สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69); สลัดเต้าหู้ญี่ปุ่น (1 x 119); ซุปเห็ด (1 x 69)
Veggie Cafe_T-Off_05.json,0505566019213,#2-7875,Veggie First cafe,,,361.66,30/01/2025 20:17,ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30); ซีซาร์สลัด (1 x 119); แซลมอลสลัด (1 x 159); น้ำผลไม้ (2 x 30)
Veggie Cafe_T-Off_06.json,0505566019213,#2-7869,Veggie First cafe,,,308.16,30/01/2025 19:50,ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30); ข้าวแซลมอนย่างซีอิ๊ว (1 x 159); กล้วยแผ่นอบธัญพืช (1 x 99); น้ำผลไม้ (1 x 30)
Veggie Cafe_T-Off_07.json,0505566019213,#2-7873,Veggie First cafe,,,393.76,30/01/2025 20:06,ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสีสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60)
Veggie Cafe_T-Off_08.json,0505566019213,#2-7867,Veggie First cafe,,,202.23,30/01/2025 19:34,น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (1 x 30); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159)
Veggie Cafe_T-Off_09.json,0505566019213,#2-7873,Veggie First cafe,,,393.76,30/01/2025 20:06,ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60); ข้าวหน้าสิสี่ (1 x 149); ข้าวปลาดิบรวมแบบฮาวาย (1 x 159); น้ำผลไม้ (2 x 60)
Warabimochi - Kiti B..json,0105567142268,K/00017775,บริษัท อุมัยมาก จำกัด,,,390,22/01/2025 17:10,วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210); วาราบิโมจิ 5 ชิ้น รสออริ จินัล (1 x 180); วาราบิโมจิ 5 ชิ้น รสมัทฉะ (1 x 210)
Warabimochi_Kamakura_1 - Kanchaya.json,0105567142268,K/00017838,บริษัท อุมัยมาก จำกัด,,,180,22/01/2025 19:37,วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180); วาราบิโมจิ 5 ชิ้น รสออริ (1 x 180)
Warabimochi_Kamakura_2 - Kanchaya.json,0105567142268,K/00017701,บริษัท อุมัยมาก จำกัด,,,720,22/01/2025 14:43,วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330); วาราบิโมจิ 10 ชิ้น รสมัทฉะ (1 x 390); วาราบิโมจิ 10 ชิ้น รสออริ จินัล (1 x 330)
WhiteStory_Paisarn.json,0125559022496,#250120007,บริษัท โซดา น้ำชา จำกัด (สาขาเลขที่ 00070),,,55,20/01/2025 08:02,มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55); มินิขนมปังไส้รวม (1 x 55)
WhiteStory_Thidarat Piajan_17.json,0125559022496,#250123060,บริษัท โซดา น้ำชา จำกัด (สาขาเลขที่ 00070),,,100,23/01/2025 09:16,ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time; ปังนุ่มๆไส้หมูหยองพริกเผา +SET 50 (1 x 50); ปังนุ่มๆ ไส้คัสตาร์ดครีม +SET 50 (1 x 50); Pro 2 For 100 Day Time
WhiteStrory_Thidarat Piajan_19.json,0125559022496,#250128015,บริษัท โซดา น้ำชา จำกัด (สาขาเลขที่ 00070),,,69,28/01/2025 08:06,ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69); ข้าวต้มหอมมะลิหมูสับหนำเลี๊ยบ (1 x 69)
Woogogi_T-Off_01.json,0105544111102,S1312501001771,บริษัท ซูกิชิ อินเตอร์กรุ๊ป จำกัด,,,1525,23/01/2025 13:16:07,011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198); 011-1ชุด ดึง ชิม ย่าง ( เนื้อ ใบ พาย ) (1 x 248); ซัม ก ยอบ ซัล ย่าง ซอส เกาหลี โด ซิ รัค (1 x 118); 033ราม ยอน ซุป กิม จิ (1 x 168); 072น้ำแร่ (1 x 28); 028จา ปา กู รี (1 x 198)
X-17368331232185181516400817624213 - Victor Lee.json,,000011003102,SMITH AND CO.,,,,14/01/2025 12:36:37,
X-17372834302422415787952531682994 - Victor Lee.json,0107542000011,R#0001977241P1,"CP ALL, 7-Eleven FYI พระราม 4(11603)",,,45,19/01/2025 17:34,Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20); Hเอ็กซ์ครีม สตรอเบ (1 x 25); ซูเปอร์เซรั่มเจลการ์ (1 x 20)
X-Duplicate_(757)1737440460386754232720474951269 - Victor Lee.json,0105494000264,#00000ONE01000001363,"JIM THOMPSON THE THAI SILK CO., LTD.",,,2375,21/01/2025 12:38:45,LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250); LOUIE LINGERIE 2 POW (1250)
Yakiniku Like_T-Off_01.json,0105563110957,000-29108,YAKINIKU LIKE,,,379,23/01/2025 17:50:47,เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30); เซตหมูทริโอ 150กรัม (1 x 289); ชาเขียวไม่มีน้ำตาล (1 x 39); Ice (1 x 2); :A0_สาหร่ายโรยข้าว (1 x 19); กิมจิ (1 x 30)
Yamazaki - Kitti B..json,0105527027239,0241241,ai vamazaki Co .. Ltd.,,,90,25/01/2025 17:55:55,
Yamazaki_T-Off_01.json,0105527027239,0126153,"Thai yamazaki Co.,Ltd.",,,157,30/01/2025 18:59:53,บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34); บัตเตอร์เฟร้นซ์ (1 x 40); เรซิ่นบอล (1 ชิ้น) (1 x 25); ช็อกโกแลตเมสซี่ (1 x 40); ซีบราครัวซองค (1 x 18); พายไก่ (1 x 34)
Yoguruto_T-Off_01.json,0105564172867,03011711,Yoguruto One Bangkok,,,49,24/01/2025 13:10,โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49); โยเกิร์ตรสต้นตำรับ(ความหวาน: ระดับ 2 (หวานน้อยมาก)) (1 x 49)
Yoguruto_T-Off_02.json,0105564172867,03011705,Yoguruto One Bangkok,,,79,24/01/2025 12:46,โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79); โยเกิร์ตสตรอว์เบอร์รี่(ความ หวาน: ระดับ 3 (หวานน้อย)) (1 x 79)
